,0
790,147026271.67442358
791,146793082.07793304
792,146895757.273341
793,144396483.43557093
794,144396483.43557093
795,144396483.43557093
796,144396483.43557093
797,144396483.43557093
798,144396483.43557093
799,144396483.43557093
800,144396483.43557093
801,144396483.43557093
802,144396483.43557093
803,144396483.43557093
804,144396483.43557093
805,144396483.43557093
806,144396483.43557093
807,144396483.43557093
808,144396483.43557093
809,144851129.94394836
810,143235800.14599255
811,141117127.9184176
812,145485687.1998198
813,143728624.20427415
814,142733591.22556698
815,145459329.39870346
816,146302427.59707877
817,142668525.81792858
818,142089812.45167115
819,143840277.3347496
820,143134224.85271388
821,141194424.33573836
822,141218158.73129758
823,143167566.85239834
824,144035389.41069418
825,144128005.70469773
826,144128005.70469773
827,144128005.70469773
828,144128005.70469773
829,144128005.70469773
830,144128005.70469773
831,144128005.70469773
832,144128005.70469773
833,144128005.70469773
834,144128005.70469773
835,144128005.70469773
836,144128005.70469773
837,144128005.70469773
838,144128005.70469773
839,144128005.70469773
840,144128005.70469773
841,144128005.70469773
842,144128005.70469773
843,144128005.70469773
844,144128005.70469773
845,144668558.4191369
846,143803760.00458127
847,146991052.56813353
848,146797764.3729916
849,146797764.3729916
850,146797764.3729916
851,146959595.48640636
852,143167545.8076839
853,142916977.51347864
854,142286039.72550476
855,142406040.55624986
856,143030047.80452162
857,143598112.90767592
858,143375139.8750737
859,143085999.71096247
860,141455020.35066772
861,141455020.35066772
862,141455020.35066772
863,141952023.24272346
864,143094166.56612357
865,143783508.54959387
866,144135012.94857574
867,143962023.97142774
868,144516690.07124576
869,143545891.00806317
870,142383829.96683586
871,140380388.5258899
872,138111956.7544995
873,135825146.45110422
874,134699927.95162123
875,135958673.96968028
876,134995421.50817043
877,136953209.2335777
878,136090387.7035897
879,136657418.90394214
880,136992285.978333
881,137382771.24819735
882,140266442.35188925
883,140115876.22929367
884,140131906.84109262
885,140282974.07234222
886,140963581.79240486
887,139177028.863624
888,139177028.863624
889,139177028.863624
890,139177028.863624
891,139177028.863624
892,139177028.863624
893,139177028.863624
894,139177028.863624
895,139177028.863624
896,139177028.863624
897,139177028.863624
898,139177028.863624
899,139177028.863624
900,139177028.863624
901,139177028.863624
902,139177028.863624
903,139177028.863624
904,139177028.863624
905,139177028.863624
906,139177028.863624
907,139177028.863624
908,139177028.863624
909,139177028.863624
910,139177028.863624
911,139177028.863624
912,139177028.863624
913,139177028.863624
914,140179495.93316346
915,141413329.76267347
916,143041036.26649445
917,142240322.5659111
918,141653798.29412824
919,141588257.47024438
920,139724424.24110758
921,139794644.51432395
922,140496657.02497047
923,139889798.0729578
924,139856637.70690483
925,140522945.6387007
926,141717398.8585327
927,140486960.4831116
928,139780520.56664333
929,139292374.1082173
930,140678285.28549835
931,141500646.1947828
932,142264875.40829337
933,141648239.07027683
934,141653893.40488702
935,140962937.51995015
936,138384946.13626897
937,138615523.1488093
938,138021673.40358442
939,138021673.40358442
940,138021673.40358442
941,138021673.40358442
942,138021673.40358442
943,138021673.40358442
944,138021673.40358442
945,138021673.40358442
946,138865996.840909
947,138908590.77061602
948,138723884.87507808
949,138078749.78067192
950,137232409.25749037
951,137415222.93896466
952,137840091.89272624
953,137388004.88748848
954,137388004.88748848
955,137711157.45858476
956,137827677.01084995
957,137961897.47159883
958,138297737.0967324
959,137747524.08619756
960,139010480.37399775
961,139793487.9455038
962,141574842.93499488
963,141181629.69598913
964,141181629.69598913
965,141181629.69598913
966,141181629.69598913
967,141181629.69598913
968,141181629.69598913
969,141181629.69598913
970,141181629.69598913
971,141181629.69598913
972,141181629.69598913
973,141181629.69598913
974,141923418.34913898
975,140190562.04054806
976,141469984.0343668
977,141351537.82721758
978,142415638.4028607
979,142015704.1810368
980,141248560.20470065
981,140519173.47099546
982,140583813.32184824
983,141511370.72622883
984,139516298.13842717
985,139909988.24482328
986,136059919.69672385
987,125549944.37128681
988,127226708.77620651
989,128817463.46231946
990,131030874.3908314
991,131463021.11735511
992,132126936.0609631
993,132638286.14621153
994,133791331.08349065
995,132706533.80216181
996,132706533.80216181
997,132706533.80216181
998,132706533.80216181
999,132706533.80216181
1000,132706533.80216181
1001,133338268.66637252
1002,133338268.66637252
1003,132968219.08971375
1004,132170594.0037951
1005,131068617.5181711
1006,131217766.46085627
1007,126221191.17542416
1008,126221191.17542416
1009,126221191.17542416
1010,126221191.17542416
1011,127570391.77328534
1012,126026852.0351509
1013,122238352.36511913
1014,124459070.54397607
1015,123162761.07801522
1016,123162761.07801522
1017,123162761.07801522
1018,123162761.07801522
1019,123162761.07801522
1020,123162761.07801522
1021,123162761.07801522
1022,123878912.40630719
1023,120023477.52892734
1024,122833054.83679172
1025,125501974.38334514
1026,124624625.89924252
1027,124624625.89924252
1028,124624625.89924252
1029,124624625.89924252
1030,124624625.89924252
1031,124624625.89924252
1032,124624625.89924252
1033,124624625.89924252
1034,124624625.89924252
1035,124624625.89924252
1036,124624625.89924252
1037,124624625.89924252
1038,125947102.88753688
1039,125229498.99514088
1040,125619771.20124385
1041,126446542.08199444
1042,127072797.80401586
1043,125809153.46096432
1044,127019519.9957515
1045,126774724.36034673
1046,125310746.00107089
1047,125330343.85769625
1048,124961744.89538719
1049,124961744.89538719
1050,124961744.89538719
1051,124961744.89538719
1052,126887267.55096564
1053,126595546.85946329
1054,127645741.3488718
1055,127621828.80495903
1056,127478741.5031092
1057,127764999.87125096
1058,126543480.6456709
1059,126460443.63154897
1060,126767237.51398753
1061,127788211.4390424
1062,127134046.4149151
1063,126436857.32809517
1064,124049204.80783038
1065,124234557.8837384
1066,125494445.63248827
1067,125064879.52975416
1068,125480091.05229284
1069,125624569.2318443
1070,125624569.2318443
1071,125624569.2318443
1072,125624569.2318443
1073,125624569.2318443
1074,125624569.2318443
1075,125624569.2318443
1076,125624569.2318443
1077,125624569.2318443
1078,125624569.2318443
1079,127372214.31232826
1080,125950045.75592265
1081,126641683.15718228
1082,126819813.09101914
1083,126968500.20338419
1084,128191785.50452791
1085,128089737.79114033
1086,128320779.27430345
1087,128706533.79940227
1088,127799593.9734702
1089,127799593.9734702
1090,129157269.85892639
1091,131914077.81404217
1092,134570794.65892988
1093,142256601.0749927
1094,142788266.2721029
1095,145268272.1551759
1096,147133629.26505628
1097,147133629.26505628
1098,149765959.84852004
1099,148519056.38680398
1100,146200151.81690055
1101,139623445.78706405
1102,139658936.51142046
1103,139658936.51142046
1104,139658936.51142046
1105,139658936.51142046
1106,139658936.51142046
1107,139658936.51142046
1108,139658936.51142046
1109,139598450.33401072
1110,142478317.79617265
1111,142144016.9228017
1112,143146668.71238646
1113,145653213.85539505
1114,145814164.8858377
1115,146068338.37946174
1116,146453159.98093092
1117,145050762.1734528
1118,146141321.41382107
1119,144456328.4190824
1120,143547093.70257148
1121,143610255.42435494
1122,145312992.5166272
1123,148716598.44620347
1124,149248030.49136868
1125,147390128.76945812
1126,145477329.7591997
1127,146203168.43766394
1128,146417490.14996415
1129,145895926.98868182
1130,144000024.44175845
1131,144881131.54180375
1132,147203208.13002467
1133,146851651.8461836
1134,147497293.95027247
1135,147246242.8642573
1136,146389046.83300623
1137,145108340.75365308
1138,142251100.33718854
1139,139677056.99688157
1140,140687807.42605722
1141,138066613.22706795
1142,137226474.10036302
1143,138309188.57884783
1144,139092618.47358125
1145,139808088.92066488
1146,139309418.44434234
1147,138598438.9628801
1148,138598438.9628801
1149,138598438.9628801
1150,138598438.9628801
1151,138598438.9628801
1152,138598438.9628801
1153,138598438.9628801
1154,138598438.9628801
1155,138598438.9628801
1156,138598438.9628801
1157,138861688.17445633
1158,142527899.36467957
1159,142582419.98091635
1160,141777291.33215833
1161,141271120.72576535
1162,141271120.72576535
1163,141271120.72576535
1164,142024147.63378048
1165,141892787.89389795
1166,141358327.60728994
1167,139885926.68691796
1168,138738912.31733227
1169,138875337.4854274
1170,139512134.7846442
1171,139661042.15789676
1172,137604363.0832217
1173,137629417.10936853
1174,139590501.69593006
1175,139862157.15436172
1176,141684051.28430092
1177,141202410.61168876
1178,141202410.61168876
1179,141202410.61168876
1180,141202410.61168876
1181,141202410.61168876
1182,141202410.61168876
1183,141202410.61168876
1184,141202410.61168876
1185,141202410.61168876
1186,142075291.7755393
1187,142693727.7638946
1188,144246807.25150666
1189,143753912.19303066
1190,142043176.75218764
1191,142356046.86918655
1192,143985611.8208584
1193,143143078.06558767
1194,143143078.06558767
1195,143143078.06558767
1196,143143078.06558767
1197,143143078.06558767
1198,143143078.06558767
1199,143143078.06558767
1200,143143078.06558767
1201,143320634.49921697
1202,142212367.54790953
1203,143144070.94613054
1204,142920812.70843896
1205,142920812.70843896
1206,142920812.70843896
1207,142920812.70843896
1208,142920812.70843896
1209,142920812.70843896
1210,143620799.36626157
1211,142805261.45011017
1212,144225593.03151217
1213,144256284.72512126
1214,143481383.15482464
1215,144985246.41811338
1216,147474237.46349877
1217,147474237.46349877
1218,147474237.46349877
1219,147474237.46349877
1220,148292911.44555265
1221,148040114.6941205
1222,146292635.05646136
1223,146292635.05646136
1224,146292635.05646136
1225,146292635.05646136
1226,146292635.05646136
1227,147849613.4561012
1228,146622723.00441962
1229,147309736.92700163
1230,148879085.97217023
1231,148282359.1293688
1232,149001354.4368429
1233,146601269.32901555
1234,146601269.32901555
1235,146601269.32901555
1236,146601269.32901555
1237,146601269.32901555
1238,146601269.32901555
1239,146601269.32901555
1240,146601269.32901555
1241,146601269.32901555
1242,146601269.32901555
1243,146601269.32901555
1244,146601269.32901555
1245,146601269.32901555
1246,146601269.32901555
1247,146601269.32901555
1248,146601269.32901555
1249,146601269.32901555
1250,146601269.32901555
1251,146601269.32901555
1252,146027263.5541695
1253,142790082.90358996
1254,142790082.90358996
1255,142790082.90358996
1256,142790082.90358996
1257,142790082.90358996
1258,142790082.90358996
1259,142790082.90358996
1260,142790082.90358996
1261,142790082.90358996
1262,142790082.90358996
1263,142790082.90358996
1264,142790082.90358996
1265,142790082.90358996
1266,142790082.90358996
1267,143202652.20516154
1268,140787537.1396372
1269,142390970.0612644
1270,141070603.8905929
1271,139232609.38920102
1272,139089157.30959424
1273,141352533.47854108
1274,142054229.21635652
1275,142938354.84653637
1276,142185469.7572914
1277,142185469.7572914
1278,142185469.7572914
1279,142185469.7572914
1280,142185469.7572914
1281,142185469.7572914
1282,142185469.7572914
1283,142185469.7572914
1284,142185469.7572914
1285,142185469.7572914
1286,142185469.7572914
1287,142185469.7572914
1288,142185469.7572914
1289,142185469.7572914
1290,142185469.7572914
1291,141320776.80521855
1292,141689960.62128723
1293,140344084.5064169
1294,140403029.4445937
1295,140992650.11864728
1296,141719940.84965068
1297,140435593.07058117
1298,140435593.07058117
1299,140435593.07058117
1300,140475658.6706471
1301,141043402.30527943
1302,141900105.300787
1303,140538979.4302728
1304,143032146.23567128
1305,144148397.95965484
1306,144148397.95965484
1307,144615501.25415984
1308,143731966.6522712
1309,143731966.6522712
1310,143731966.6522712
1311,143731966.6522712
1312,143731966.6522712
1313,143731966.6522712
1314,144514083.5321875
1315,144191073.7850689
1316,144779441.42741278
1317,145149311.0738753
1318,143901007.00769916
1319,143901007.00769916
1320,143901007.00769916
1321,143901007.00769916
1322,143901007.00769916
1323,143901007.00769916
1324,144692147.39655843
1325,143846204.24162656
1326,142516270.7966599
1327,140843365.1352267
1328,140843365.1352267
1329,140843365.1352267
1330,140843365.1352267
1331,140843365.1352267
1332,140972299.84269205
1333,140989455.81732267
1334,142606540.82790628
1335,142559516.06426427
1336,141247348.85531902
1337,141959641.99464434
1338,141864161.4851446
1339,139096195.19209155
1340,139711387.0962032
1341,139411214.50669912
1342,139411214.50669912
1343,139411214.50669912
1344,139411214.50669912
1345,139375595.18143627
1346,140109680.42027533
1347,138616022.04488826
1348,140033770.64107832
1349,139040402.61298397
1350,139033280.30124745
1351,138941668.43710247
1352,139957986.57284415
1353,140432282.25010908
1354,139476171.80861634
1355,136081074.58702886
1356,136081074.58702886
1357,136081074.58702886
1358,136260074.6496986
1359,135686290.25551474
1360,138359312.5387226
1361,138359312.5387226
1362,137570841.6008924
1363,137570841.6008924
1364,137570841.6008924
1365,137570841.6008924
1366,139545156.69173598
1367,140954574.29528847
1368,141062005.34632802
1369,140747191.317451
1370,140410231.41401753
