Date,Predict_price,actual_p,actual_p-1,type,difference
05/22/2023,3293.9296875,3296.4696,3288.8911,sell,-2.5399124999999003
05/24/2023,3214.4324775309583,3204.7494,3294.7877,sell,9.683077530958144
05/29/2023,3219.1744079589844,3221.4484,3198.8825,sell,-2.2739920410158447
05/31/2023,3197.7098380996135,3204.5644,3214.6728,sell,-6.8545619003866705
06/02/2023,3227.590657759525,3230.0686,3196.1547,sell,-2.477942240474931
06/05/2023,3227.2006134039066,3232.441,3212.4489,sell,-5.240386596093231
06/14/2023,3236.671693307024,3228.9887,3223.8958,sell,7.682993307023935
06/30/2023,3201.00877460381,3202.0623,3185.4242,sell,-1.0535253961902526
07/11/2023,3223.0692595714263,3221.3666,3208.7349,sell,1.7026595714264658
07/26/2023,3214.1065374943564,3223.0279,3201.4575,sell,-8.921362505643629
07/27/2023,3222.3230339881156,3216.6709,3228.0873,sell,5.652133988115565
08/02/2023,3251.7503572071378,3261.6903,3288.7604,sell,-9.939942792862439
08/03/2023,3271.79824986859,3280.4626,3281.8583,sell,-8.66435013140972
08/21/2023,3149.628563100393,3092.9777,3165.0998,sell,56.65086310039305
09/04/2023,3169.9966995762907,3177.0603,3126.0234,sell,-7.063600423709431
09/18/2023,3111.5087891293247,3125.9319,3133.5883,sell,-14.423110870675373
10/09/2023,3077.6415962517685,3096.9224,3117.7549,sell,-19.280803748231392
10/09/2023,3077.6415962517685,3096.9224,3117.7549,sell,-19.280803748231392
10/18/2023,3062.623265877881,3058.7098,3076.4283,sell,3.9134658778807534
10/24/2023,2933.519620516056,2962.2437,2969.7858,sell,-28.724079483944024
11/03/2023,3037.032819811868,3030.7977,3028.6647,sell,6.235119811868117
11/07/2023,3050.358187186887,3057.2697,3047.1301,sell,-6.9115128131129495
11/13/2023,3039.029486241738,3046.5329,3043.5585,sell,-7.503413758262013
11/15/2023,3084.1694374800627,3072.8348,3046.8171,sell,11.33463748006261
11/16/2023,3057.248878246885,3050.9257,3077.0291,sell,6.323178246885163
11/17/2023,3047.258682896037,3054.3655,3066.8554,sell,-7.10681710396284
11/23/2023,3055.639275770509,3061.8562,3060.4984,sell,-6.216924229491269
12/04/2023,3034.509795468367,3022.9138,3027.353,sell,11.595995468367164
12/11/2023,2992.691587055994,2991.4385,2965.3901,sell,1.2530870559940013
12/20/2023,2909.6635090212176,2902.1096,2928.7631,sell,7.553909021217805
12/25/2023,2896.8805527981044,2918.8126,2919.2879,sell,-21.932047201895784
12/27/2023,2914.817962361849,2914.6138,2917.9708,sell,0.2041623618488302
